bedrooms,bathrooms,sqft_living,sqft_living_carre,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_above_carre,sqft_basement,sqft_basement_carre,zipcode,sqft_living15,sqft_lot15,month,price
3,2.5,2880,8294400,11443,2.0,0,0,4,9,2880,8294400,0,0,98006,2840,12530,4,885000.0
3,1.0,1470,2160900,8400,1.0,0,0,4,7,1470,2160900,0,0,98133,1470,8400,8,352500.0
3,2.5,1460,2131600,7573,2.0,0,0,3,8,1460,2131600,0,0,98007,1910,7668,7,450000.0
5,6.0,5490,30140100,19897,2.0,0,0,3,12,5490,30140100,0,0,98039,2910,17600,10,3635000.0
3,2.25,2480,6150400,15022,1.0,0,4,3,9,1330,1768900,1150,1322500,98136,2500,8178,9,1050000.0
2,2.25,1140,1299600,1332,3.0,0,0,3,8,1140,1299600,0,0,98103,1140,1267,11,476000.0
3,2.5,1830,3348900,13042,2.0,0,0,3,8,1830,3348900,0,0,98038,1940,6996,5,375000.0
4,3.5,3110,9672100,6829,2.0,0,0,3,8,3110,9672100,0,0,98148,2910,7425,9,600600.0
4,1.75,2630,6916900,11213,1.0,0,2,4,8,1430,2044900,1200,1440000,98177,2240,15186,11,567000.0
4,1.75,2390,5712100,12000,1.0,0,0,3,8,1470,2160900,920,846400,98052,2110,12000,7,650000.0
5,2.0,1750,3062500,10284,1.0,0,0,4,5,1750,3062500,0,0,98056,1560,9010,6,190000.0
4,3.5,4370,19096900,422967,1.0,0,2,4,10,2580,6656400,1790,3204100,98022,3260,422967,10,858000.0
1,1.75,1020,1040400,4512,1.0,0,0,3,7,770,592900,250,62500,98115,1230,5029,1,435500.0
3,2.0,2500,6250000,6733,1.0,0,0,3,8,1770,3132900,730,532900,98107,1770,6343,3,685000.0
3,2.0,1540,2371600,7210,2.0,0,0,4,7,1540,2371600,0,0,98023,1500,7210,11,252000.0
4,2.25,2200,4840000,6900,2.0,0,0,4,8,2200,4840000,0,0,98028,2400,6900,9,512500.0
3,2.5,1940,3763600,7415,2.0,0,0,3,8,1940,3763600,0,0,98006,1940,8425,8,423800.0
3,2.25,1453,2111209,2225,2.0,0,0,4,8,1453,2111209,0,0,98006,1860,2526,5,460000.0
3,2.75,1830,3348900,3200,2.0,0,0,3,8,1830,3348900,0,0,98034,2030,3331,7,434000.0
3,1.0,2000,4000000,15900,1.0,0,0,3,6,1000,1000000,1000,1000000,98178,1760,10500,4,244000.0
3,1.0,1400,1960000,8451,1.5,0,0,3,7,1400,1960000,0,0,98133,1590,8433,2,348125.0
4,3.25,2400,5760000,29252,2.0,0,0,4,8,2400,5760000,0,0,98072,2280,45000,5,585000.0
3,1.0,1390,1932100,16000,1.0,0,0,4,6,1390,1932100,0,0,98001,1420,10000,5,230000.0
3,2.0,1680,2822400,11250,1.0,0,0,4,8,1680,2822400,0,0,98045,1760,12160,8,450000.0
5,2.0,1820,3312400,5054,1.0,0,0,4,7,910,828100,910,828100,98108,1180,5628,3,393000.0
2,1.0,1140,1299600,3750,1.0,0,0,4,7,1140,1299600,0,0,98103,1660,4000,12,517000.0
3,1.0,1060,1123600,12690,1.0,0,0,3,7,1060,1123600,0,0,98033,1920,10200,9,400000.0
2,1.75,3050,9302500,50965,2.0,0,0,3,10,3050,9302500,0,0,98053,3050,40107,3,890000.0
3,1.0,970,940900,11963,1.0,0,0,4,6,970,940900,0,0,98198,1210,11963,3,205950.0
3,1.0,1320,1742400,3954,1.5,0,0,3,6,1320,1742400,0,0,98022,1270,5184,12,209000.0
4,1.75,1890,3572100,6000,1.0,0,0,4,6,1110,1232100,780,608400,98125,1560,6356,6,430000.0
4,1.75,2040,4161600,2750,1.5,0,0,4,6,1260,1587600,780,608400,98105,1940,3750,3,534000.0
4,3.0,2370,5616900,3672,1.5,0,0,5,7,1650,2722500,720,518400,98115,2140,4182,6,735000.0
3,2.25,2720,7398400,54450,2.0,0,0,3,11,2720,7398400,0,0,98027,3170,60548,2,873000.0
4,2.25,1970,3880900,7532,1.0,0,0,3,8,1390,1932100,580,336400,98052,1970,8248,11,475000.0
3,1.75,2180,4752400,10230,1.0,0,0,4,7,1090,1188100,1090,1188100,98118,2130,7200,5,325000.0
3,2.25,2990,8940100,216057,2.0,0,0,3,9,2990,8940100,0,0,98019,2840,215622,8,500000.0
4,2.75,2180,4752400,8475,1.0,0,0,4,7,1330,1768900,850,722500,98031,1500,7140,1,279000.0
3,2.0,1440,2073600,5469,1.0,0,0,3,8,1440,2073600,0,0,98029,1980,6198,4,350000.0
4,2.25,3180,10112400,13653,2.0,0,0,3,9,3180,10112400,0,0,98074,2910,12350,4,660000.0
2,1.5,1643,2699449,14616,1.0,0,1,4,7,1643,2699449,0,0,98198,2270,9940,2,324950.0
4,2.0,1530,2340900,7816,1.0,0,0,3,7,1530,2340900,0,0,98133,1480,7816,1,500000.0
2,1.0,1310,1716100,7697,1.0,0,0,3,6,850,722500,460,211600,98146,1270,6410,7,187300.0
5,3.5,2800,7840000,5120,2.5,0,0,3,9,2800,7840000,0,0,98122,1780,5120,5,345600.0
3,1.5,1510,2280100,7642,1.0,0,0,3,7,1510,2280100,0,0,98008,2180,8357,11,400000.0
5,3.0,2700,7290000,5001,2.0,0,0,3,10,2700,7290000,0,0,98115,1610,5191,1,935000.0
4,1.75,2220,4928400,15600,1.0,0,0,5,7,1140,1299600,1080,1166400,98056,1670,4800,7,374000.0
3,1.75,1440,2073600,45302,2.0,0,0,3,7,1440,2073600,0,0,98019,2080,49658,6,328000.0
3,2.0,1300,1690000,9334,1.0,0,0,5,7,1300,1690000,0,0,98178,2210,9636,8,257500.0
4,2.5,2230,4972900,3600,2.0,0,0,5,8,1630,2656900,600,360000,98112,2410,4800,9,1003000.0
2,1.75,1390,1932100,4482,1.0,0,0,4,8,1390,1932100,0,0,98198,1390,4680,6,216500.0
3,2.25,2760,7617600,40946,2.0,0,0,5,10,2760,7617600,0,0,98005,3030,42253,5,1185000.0
4,2.5,3200,10240000,7282,2.0,0,0,3,9,3200,10240000,0,0,98188,3030,7290,7,360000.0
3,0.75,1240,1537600,4000,1.0,0,0,4,7,1240,1537600,0,0,98112,1460,4000,1,699999.0
3,2.5,1960,3841600,47044,2.0,0,0,4,8,1960,3841600,0,0,98077,2020,29004,10,535000.0
3,2.0,2190,4796100,19800,1.0,0,0,3,7,2190,4796100,0,0,98146,1640,9719,3,464950.0
4,2.5,3540,12531600,18168,2.0,0,0,3,10,3540,12531600,0,0,98006,4130,11180,12,925000.0
3,3.25,2640,6969600,4080,2.0,0,0,3,9,1840,3385600,800,640000,98105,1990,4080,5,930000.0
3,2.0,2660,7075600,5000,1.5,0,3,3,8,1940,3763600,720,518400,98116,2270,5000,9,727500.0
4,1.75,1670,2788900,9500,1.0,0,0,3,7,1670,2788900,0,0,98125,1620,9500,3,325000.0
3,3.25,3080,9486400,12100,2.0,0,0,3,8,2080,4326400,1000,1000000,98117,2100,6581,9,695000.0
4,2.75,2890,8352100,6825,1.0,0,0,3,8,1560,2433600,1330,1768900,98034,1900,10120,6,585000.0
3,2.25,1800,3240000,9597,1.0,0,2,3,7,1200,1440000,600,360000,98188,1700,13502,9,319000.0
6,2.5,2000,4000000,7650,1.5,0,0,4,7,1790,3204100,210,44100,98032,1710,7650,1,265000.0
5,1.75,1940,3763600,6654,1.5,0,0,4,7,1940,3763600,0,0,98166,2300,9500,6,359000.0
5,1.75,1940,3763600,6654,1.5,0,0,4,7,1940,3763600,0,0,98166,2300,9500,4,390000.0
3,1.0,960,921600,9531,1.0,0,0,5,7,960,921600,0,0,98072,1670,9250,1,374500.0
2,1.5,1750,3062500,46173,2.0,0,0,4,8,1750,3062500,0,0,98072,2220,42224,8,661000.0
3,2.5,2320,5382400,5000,2.0,0,0,3,8,1620,2624400,700,490000,98112,2160,5000,12,900000.0
5,2.5,2380,5664400,8204,1.0,0,0,3,8,1540,2371600,840,705600,98115,2270,8204,4,600000.0
5,4.25,6490,42120100,10862,2.0,0,3,4,11,3940,15523600,2550,6502500,98040,3290,14080,5,2000000.0
4,1.75,1620,2624400,4240,1.5,0,0,5,7,1620,2624400,0,0,98144,1450,4240,5,512500.0
3,1.75,1770,3132900,33224,1.0,0,0,4,8,1770,3132900,0,0,98092,1690,22069,6,229500.0
3,2.5,2320,5382400,5663,2.0,0,0,3,8,2320,5382400,0,0,98027,2500,4500,7,589000.0
3,2.5,1330,1768900,2183,3.0,0,0,3,8,1330,1768900,0,0,98117,1310,5000,3,539950.0
4,2.5,3420,11696400,21344,2.0,0,0,3,9,3420,11696400,0,0,98166,2110,21344,10,640000.0
3,1.0,1270,1612900,7344,1.0,0,0,3,7,970,940900,300,90000,98023,1290,7300,1,218250.0
4,3.5,2550,6502500,3600,2.0,0,2,3,8,1880,3534400,670,448900,98177,2090,6000,2,675000.0
5,2.0,1860,3459600,9000,2.0,0,0,3,7,1860,3459600,0,0,98045,1390,9752,7,338000.0
3,1.0,1020,1040400,7615,1.0,0,0,3,7,1020,1040400,0,0,98058,1470,9515,3,231750.0
1,1.0,720,518400,7140,1.0,0,0,3,6,720,518400,0,0,98146,1140,7577,11,199900.0
4,3.5,4460,19891600,16271,2.0,0,2,3,11,4460,19891600,0,0,98075,4540,17122,10,1059000.0
4,2.75,1830,3348900,7315,1.0,0,0,5,7,1250,1562500,580,336400,98023,1730,7208,10,263000.0
3,1.5,1520,2310400,7200,1.0,0,0,4,7,1160,1345600,360,129600,98198,1460,7200,8,279950.0
3,1.5,1080,1166400,2940,1.5,0,0,4,7,1080,1166400,0,0,98115,1400,4930,5,395000.0
3,2.0,1900,3610000,8002,1.0,0,0,3,7,1900,3610000,0,0,98023,1900,6086,6,252500.0
4,3.75,5300,28090000,37034,2.0,0,0,3,11,5300,28090000,0,0,98077,3730,37034,3,1150000.0
3,1.0,1370,1876900,10708,1.0,0,0,3,7,1370,1876900,0,0,98001,1770,14482,8,205000.0
5,2.5,2960,8761600,8968,1.0,0,0,4,8,1640,2689600,1320,1742400,98008,1890,9077,8,654000.0
3,1.0,960,921600,213008,1.0,0,0,2,6,960,921600,0,0,98024,1520,57499,3,200000.0
3,2.5,2190,4796100,7982,2.0,0,0,3,8,2190,4796100,0,0,98033,2090,8888,7,700000.0
4,3.25,3990,15920100,18115,2.0,0,0,4,11,3990,15920100,0,0,98039,3450,16087,10,2720000.0
2,1.75,1200,1440000,2622,1.0,0,0,5,7,800,640000,400,160000,98125,1310,1926,12,306000.0
3,2.5,1780,3168400,5015,2.0,0,0,3,7,1780,3168400,0,0,98042,2010,5250,4,270000.0
3,2.25,2630,6916900,9916,2.0,0,0,4,9,2630,6916900,0,0,98092,2470,10810,10,340000.0
4,2.5,2300,5290000,19250,1.0,0,0,4,7,2300,5290000,0,0,98045,1460,19250,6,450000.0
4,2.75,3210,10304100,6825,1.0,0,0,5,7,1810,3276100,1400,1960000,98034,1840,8000,7,580000.0
4,1.75,2290,5244100,4400,1.0,0,3,3,7,1290,1664100,1000,1000000,98126,1820,4000,11,435000.0
4,2.5,2780,7728400,4688,2.0,0,0,3,9,2780,7728400,0,0,98059,3000,6029,8,690000.0
4,2.5,2650,7022500,11520,2.0,0,0,3,8,2110,4452100,540,291600,98033,2000,7680,6,720000.0
3,2.25,1840,3385600,13020,1.0,0,0,3,8,1390,1932100,450,202500,98052,2210,13020,2,403000.0
3,2.75,1560,2433600,7392,1.0,0,0,5,7,1030,1060900,530,280900,98011,1870,7520,6,440000.0
3,1.0,1200,1440000,8470,1.0,0,0,5,7,1200,1440000,0,0,98032,1200,7952,10,178500.0
4,2.5,1900,3610000,8282,1.0,0,0,3,7,1900,3610000,0,0,98022,1420,8350,10,270000.0
2,1.0,710,504100,9900,1.0,0,0,3,6,710,504100,0,0,98166,1070,9900,11,129888.0
3,1.75,1360,1849600,15210,1.0,0,0,3,7,1360,1849600,0,0,98038,1610,7800,2,260000.0
5,2.5,2990,8940100,7292,2.0,0,0,4,8,2990,8940100,0,0,98042,2150,8190,8,339950.0
3,1.0,1640,2689600,26127,2.0,0,0,3,6,1640,2689600,0,0,98019,1620,25788,8,250000.0
3,3.5,3650,13322500,103672,1.0,0,0,3,10,2050,4202500,1600,2560000,98031,2550,16140,1,680000.0
10,3.0,2920,8526400,3745,2.0,0,0,4,7,1860,3459600,1060,1123600,98105,1810,3745,12,660000.0
3,3.5,3680,13542400,11491,2.0,0,2,3,11,3680,13542400,0,0,98007,3710,10030,7,1225000.0
3,2.0,1830,3348900,9152,1.0,0,0,5,8,1830,3348900,0,0,98006,1770,9220,5,550000.0
5,2.75,2570,6604900,12906,2.0,0,0,3,8,2570,6604900,0,0,98075,2580,12927,1,675000.0
3,3.25,2730,7452900,9588,2.0,0,1,3,10,1900,3610000,830,688900,98052,2730,12736,4,981000.0
3,1.0,1150,1322500,8000,1.5,0,0,4,6,1150,1322500,0,0,98001,1170,9600,3,168000.0
4,3.0,4260,18147600,18687,2.0,0,0,3,11,4260,18147600,0,0,98075,3490,16772,5,1000000.0
3,1.0,1260,1587600,9600,1.0,0,0,3,7,1260,1587600,0,0,98045,1530,9790,4,320000.0
6,3.25,4440,19713600,17424,1.0,0,1,4,9,2220,4928400,2220,4928400,98040,2660,10768,2,959000.0
4,1.0,2300,5290000,7680,1.0,0,0,3,7,1270,1612900,1030,1060900,98106,1840,5120,4,372000.0
3,2.5,1920,3686400,9625,2.0,0,0,3,8,1920,3686400,0,0,98045,1920,10343,7,391500.0
2,1.0,1080,1166400,4725,1.5,0,0,3,7,1080,1166400,0,0,98126,1520,4961,3,390000.0
2,1.0,890,792100,5000,1.0,0,0,4,6,890,792100,0,0,98118,1160,5000,11,302000.0
3,3.5,1650,2722500,1577,2.0,0,0,3,7,1100,1210000,550,302500,98109,1580,1280,11,495000.0
3,2.5,1820,3312400,1545,3.0,0,2,3,8,1640,2689600,180,32400,98103,1440,1290,9,504500.0
4,1.75,2320,5382400,4800,1.5,0,0,3,7,2170,4708900,150,22500,98117,1390,4800,3,555000.0
4,3.5,3260,10627600,5000,2.0,0,0,5,9,2630,6916900,630,396900,98105,2600,5000,3,1550000.0
3,1.5,1730,2992900,5750,1.0,0,0,3,7,1250,1562500,480,230400,98116,1370,5750,9,550000.0
4,2.5,3320,11022400,8325,2.5,0,0,5,10,3320,11022400,0,0,98112,3680,6050,7,1800000.0
1,1.0,1660,2755600,5422,1.0,0,0,4,7,830,688900,830,688900,98117,1100,5356,4,655000.0
3,2.5,3290,10824100,90796,2.0,0,0,4,10,3290,10824100,0,0,98042,2700,55023,2,685000.0
4,2.0,2280,5198400,8339,1.0,0,0,4,7,1220,1488400,1060,1123600,98115,1970,8340,5,721000.0
4,4.25,3650,13322500,5328,1.5,0,0,3,9,2330,5428900,1320,1742400,98119,1710,3600,7,1518630.0
4,2.5,1620,2624400,219542,2.0,0,0,3,7,1620,2624400,0,0,98038,2240,217800,2,365000.0
3,2.0,2020,4080400,8555,1.0,0,0,4,7,1220,1488400,800,640000,98125,1600,8148,6,458000.0
2,1.0,1150,1322500,12861,1.0,0,0,3,6,1150,1322500,0,0,98058,1170,7574,4,280000.0
4,1.75,1940,3763600,3060,1.0,0,0,4,7,1000,1000000,940,883600,98115,1320,3060,4,628000.0
4,2.5,3440,11833600,6332,2.0,0,0,3,10,3440,11833600,0,0,98059,3310,6528,2,781500.0
3,1.75,2000,4000000,7560,1.0,0,0,4,7,1300,1690000,700,490000,98058,1900,8301,6,295000.0
2,1.0,750,562500,2786,1.0,0,0,5,7,750,562500,0,0,98117,1700,4653,4,435000.0
3,1.75,1420,2016400,7200,1.0,0,0,3,7,1000,1000000,420,176400,98146,1550,8640,3,300000.0
2,1.0,880,774400,4814,1.0,0,0,4,5,880,774400,0,0,98010,1010,6160,3,208500.0
2,2.5,2680,7182400,11214,1.0,0,0,3,9,2680,7182400,0,0,98053,2305,6908,6,930000.0
2,2.0,860,739600,3000,1.0,0,0,3,6,860,739600,0,0,98118,1290,3500,2,316000.0
3,2.0,1310,1716100,6738,1.0,0,0,4,7,1310,1716100,0,0,98042,1290,8067,6,249900.0
3,2.25,1780,3168400,4252,2.0,0,0,4,8,1540,2371600,240,57600,98144,2220,4000,7,675000.0
3,2.25,1440,2073600,4667,2.0,0,0,3,7,1440,2073600,0,0,98029,1610,4756,10,447000.0
3,2.0,1510,2280100,3817,1.5,0,0,3,8,1510,2280100,0,0,98122,1510,3817,4,675000.0
4,2.5,2100,4410000,1397,3.0,0,0,3,8,1580,2496400,520,270400,98144,1490,1201,4,546000.0
3,2.0,1310,1716100,1361,3.0,0,0,3,7,1310,1716100,0,0,98133,1370,1608,12,310000.0
3,1.0,1280,1638400,5100,1.0,0,0,3,7,880,774400,400,160000,98178,1360,6120,1,190000.0
3,1.5,1320,1742400,8114,1.0,0,0,3,8,1320,1742400,0,0,98004,2110,8114,6,650000.0
3,2.5,1740,3027600,2350,2.0,0,0,3,8,1130,1276900,610,372100,98112,1740,3201,10,585000.0
4,2.5,2910,8468100,7364,2.0,0,0,3,10,2910,8468100,0,0,98033,2480,8400,11,1430800.0
4,2.5,2500,6250000,12090,1.0,0,0,3,9,2500,6250000,0,0,98074,3380,12760,1,565000.0
3,1.0,1100,1210000,6000,1.5,0,0,2,6,1100,1210000,0,0,98108,960,5880,11,174900.0
3,2.25,1381,1907161,1180,3.0,0,0,3,8,1381,1907161,0,0,98125,1381,1180,9,360000.0
3,1.0,960,921600,9624,1.0,0,0,3,7,960,921600,0,0,98155,1540,9624,4,234000.0
8,3.0,3840,14745600,15990,1.0,0,0,3,7,2530,6400900,1310,1716100,98034,1380,8172,11,575000.0
3,2.5,2200,4840000,5954,2.0,0,0,3,7,2200,4840000,0,0,98042,2200,5046,3,315000.0
3,1.0,1250,1562500,7820,1.0,0,0,3,7,1250,1562500,0,0,98001,1300,7920,3,225000.0
3,1.5,2380,5664400,14500,1.0,0,0,4,7,1850,3422500,530,280900,98028,1830,13600,6,370000.0
3,1.0,1500,2250000,3920,1.0,0,0,3,7,1000,1000000,500,250000,98107,1640,4017,5,606000.0
3,2.0,1410,1988100,7622,1.0,0,0,4,7,1410,1988100,0,0,98058,1830,8330,6,272500.0
3,1.75,1680,2822400,3420,1.0,0,0,3,7,960,921600,720,518400,98115,1680,4080,3,475000.0
3,1.0,1500,2250000,13500,1.0,0,0,4,7,1500,2250000,0,0,98059,1350,13680,6,270000.0
4,1.75,2710,7344100,9216,1.0,0,0,3,8,1440,2073600,1270,1612900,98126,1960,6350,8,624000.0
3,1.75,1730,2992900,7416,1.5,0,0,3,7,1730,2992900,0,0,98133,1390,6490,7,355000.0
3,1.0,960,921600,3844,1.0,0,0,3,7,960,921600,0,0,98133,1020,3844,11,345000.0
4,2.5,2380,5664400,7792,2.0,0,0,3,8,2380,5664400,0,0,98092,2260,7378,11,342000.0
3,1.75,1120,1254400,98445,1.5,0,2,4,7,1120,1254400,0,0,98022,1620,34200,11,316000.0
4,2.5,2960,8761600,37430,2.0,0,0,3,9,2960,8761600,0,0,98038,2800,36384,7,539950.0
3,2.0,1580,2496400,6655,1.0,0,0,3,6,790,624100,790,624100,98178,1090,6655,2,221347.0
3,2.5,1870,3496900,4657,2.0,0,0,3,8,1870,3496900,0,0,98055,2290,4795,7,330000.0
4,2.5,1810,3276100,13000,1.0,0,0,4,8,1470,2160900,340,115600,98022,1850,13000,7,279000.0
4,3.0,2550,6502500,3784,1.5,0,0,4,8,1750,3062500,800,640000,98103,2100,4560,10,850000.0
3,1.75,1910,3648100,12321,1.0,0,0,4,7,1100,1210000,810,656100,98004,1910,11761,2,746000.0
2,2.0,1200,1440000,1867,1.0,0,0,3,7,600,360000,600,360000,98109,1790,2221,10,478000.0
4,2.75,2420,5856400,4635,1.5,0,0,5,7,2420,5856400,0,0,98103,1590,3150,1,820000.0
3,3.5,3080,9486400,6495,2.0,0,3,3,11,2530,6400900,550,302500,98199,4120,8620,8,2160000.0
3,3.0,3850,14822500,38830,2.0,0,1,3,10,3850,14822500,0,0,98006,2970,14050,10,820000.0
3,2.0,3000,9000000,22040,2.0,0,2,4,8,2470,6100900,530,280900,98177,2600,7947,4,887000.0
3,1.0,1360,1849600,20000,1.0,0,0,4,7,1360,1849600,0,0,98001,1530,9997,7,159000.0
7,4.25,3670,13468900,4000,2.0,0,1,3,8,2800,7840000,870,756900,98199,2010,4000,6,824000.0
4,2.5,2270,5152900,5000,2.0,0,0,3,9,2270,5152900,0,0,98117,1210,5000,9,812000.0
4,2.5,1750,3062500,11400,2.0,0,0,4,7,1750,3062500,0,0,98023,1890,9024,12,242000.0
4,2.5,3550,12602500,8048,2.0,0,0,3,9,3550,12602500,0,0,98065,3920,7871,5,625000.0
4,1.0,2370,5616900,30200,1.5,0,0,4,7,1570,2464900,800,640000,98146,1640,9719,12,399888.0
3,2.25,1670,2788900,6600,2.0,0,0,4,7,1670,2788900,0,0,98042,1670,6801,9,289000.0
3,2.0,1860,3459600,12944,1.0,0,0,3,9,1860,3459600,0,0,98058,2500,29279,8,400000.0
3,2.5,4460,19891600,26027,2.0,0,0,3,12,4460,19891600,0,0,98033,3770,26027,5,1550000.0
2,1.0,1080,1166400,4000,1.0,0,0,3,7,1080,1166400,0,0,98117,1530,4240,5,345000.0
2,1.0,1080,1166400,4000,1.0,0,0,3,7,1080,1166400,0,0,98117,1530,4240,4,874950.0
3,2.75,2280,5198400,4280,1.0,0,0,5,7,1280,1638400,1000,1000000,98103,1650,4280,5,875000.0
4,2.5,2540,6451600,32647,2.0,0,0,3,9,2540,6451600,0,0,98053,2740,32647,3,628990.0
2,3.5,2560,6553600,5000,1.0,0,0,4,6,1280,1638400,1280,1638400,98107,1390,4000,7,535000.0
4,2.75,2390,5712100,9300,1.0,0,0,3,8,1430,2044900,960,921600,98004,1910,9348,10,770126.0
4,2.5,2870,8236900,8995,1.0,0,0,5,8,1870,3496900,1000,1000000,98006,2670,9672,7,710000.0
3,1.75,1510,2280100,4800,1.0,0,2,3,7,860,739600,650,422500,98126,1510,4800,6,465000.0
3,1.75,2200,4840000,11520,1.0,0,0,4,7,2200,4840000,0,0,98133,1690,8038,8,359000.0
2,0.75,720,518400,5040,1.0,0,0,3,4,720,518400,0,0,98106,1290,4120,3,151000.0
3,2.5,2970,8820900,9600,2.0,0,0,3,9,2970,8820900,0,0,98006,2970,9707,8,820000.0
3,1.5,960,921600,6497,1.0,0,0,4,7,960,921600,0,0,98023,1160,7080,3,160000.0
4,1.75,1420,2016400,5000,1.5,0,0,4,7,1420,2016400,0,0,98117,1490,5000,7,535000.0
3,2.25,1800,3240000,9010,1.0,0,0,3,7,1300,1690000,500,250000,98155,1950,10240,4,365000.0
4,2.5,3090,9548100,5600,2.0,0,0,3,9,3090,9548100,0,0,98075,3080,5788,2,708000.0
3,1.0,1200,1440000,7280,1.0,0,0,4,7,1200,1440000,0,0,98032,1200,8400,7,215000.0
4,3.5,4065,16524225,18713,2.0,0,0,4,10,4065,16524225,0,0,98039,3070,18713,7,1950000.0
4,2.5,2570,6604900,22215,2.0,0,0,5,7,2570,6604900,0,0,98059,2460,6533,9,390000.0
3,2.0,1530,2340900,5401,1.0,0,0,4,7,1530,2340900,0,0,98115,1640,5467,5,570000.0
3,1.75,1500,2250000,13430,1.0,0,0,3,7,1500,2250000,0,0,98072,1500,13430,6,383000.0
4,3.0,2490,6200100,5706,2.0,0,0,3,9,2490,6200100,0,0,98042,2650,5880,4,370000.0
4,2.5,3040,9241600,12522,2.0,0,0,3,7,3040,9241600,0,0,98019,2490,9742,2,454000.0
5,3.25,4140,17139600,32700,1.0,0,4,3,10,2190,4796100,1950,3802500,98177,3220,22077,3,1400000.0
4,1.75,1690,2856100,10854,1.0,0,0,3,7,1690,2856100,0,0,98056,2390,7000,7,371000.0
3,1.75,1430,2044900,10350,1.0,0,0,3,7,1430,2044900,0,0,98008,1890,10350,5,530000.0
4,2.75,2490,6200100,9714,1.0,0,0,4,8,1400,1960000,1090,1188100,98011,2060,15300,6,608000.0
3,1.75,1350,1822500,7200,1.0,0,0,5,7,1350,1822500,0,0,98125,1100,7200,11,450000.0
4,2.5,3140,9859600,14421,2.0,0,0,3,10,3140,9859600,0,0,98075,3140,17417,7,780000.0
4,2.5,2340,5475600,52272,2.0,0,0,2,8,2340,5475600,0,0,98042,2480,40500,8,290000.0
3,1.75,1610,2592100,14182,1.0,0,0,4,7,1100,1210000,510,260100,98092,1510,8400,9,225000.0
4,2.5,3320,11022400,38032,2.0,0,0,4,10,3320,11022400,0,0,98077,3270,37804,9,805000.0
3,2.5,2390,5712100,15669,2.0,0,0,3,9,2390,5712100,0,0,98011,2640,12500,4,660000.0
3,1.75,1180,1392400,13927,1.0,0,0,5,7,1180,1392400,0,0,98059,1400,13173,6,299000.0
2,2.25,1260,1587600,1312,3.0,0,0,3,8,1260,1587600,0,0,98103,1300,1312,9,530000.0
3,2.5,1800,3240000,4400,1.0,0,0,5,7,1350,1822500,450,202500,98199,1920,4400,10,680000.0
4,1.75,1790,3204100,12000,1.0,0,0,5,6,1790,3204100,0,0,98001,1550,9840,2,199900.0
3,1.75,1760,3097600,6300,1.0,0,0,3,7,1060,1123600,700,490000,98178,1340,7300,1,224000.0
3,1.75,1540,2371600,8885,1.0,0,0,4,7,1440,2073600,100,10000,98031,1540,12734,8,244000.0
4,1.75,1260,1587600,3880,1.0,0,0,5,7,860,739600,400,160000,98117,1000,3880,4,485000.0
4,2.5,2240,5017600,7589,2.0,0,0,3,8,2240,5017600,0,0,98030,2250,7300,1,330000.0
4,2.0,1630,2656900,1724,1.5,0,0,3,6,1030,1060900,600,360000,98119,1780,3810,12,509000.0
4,2.5,2350,5522500,7203,2.0,0,0,3,8,2350,5522500,0,0,98059,2260,7274,11,440000.0
3,2.0,1350,1822500,8587,1.0,0,0,3,7,1350,1822500,0,0,98022,1350,8587,12,244000.0
4,1.75,1320,1742400,4800,1.0,0,0,4,7,870,756900,450,202500,98106,940,4800,7,399700.0
4,2.5,1950,3802500,2617,1.5,0,0,4,7,1250,1562500,700,490000,98107,1520,1438,6,519000.0
4,1.0,2100,4410000,9200,1.0,0,0,3,7,1050,1102500,1050,1102500,98168,1540,10033,5,211000.0
3,2.5,3480,12110400,7800,1.0,0,0,4,7,1750,3062500,1730,2992900,98177,3010,9918,7,950000.0
3,2.5,1830,3348900,2839,2.0,0,0,3,8,1830,3348900,0,0,98074,1830,3011,9,410000.0
4,2.0,2640,6969600,5000,2.0,0,0,3,7,2040,4161600,600,360000,98117,1330,5000,3,750000.0
3,1.0,900,810000,2550,1.0,0,0,4,6,900,810000,0,0,98023,1120,2550,9,133400.0
3,2.0,1553,2411809,6550,1.0,0,0,3,7,1553,2411809,0,0,98022,1010,10546,4,240000.0
3,2.5,1710,2924100,2300,2.0,0,0,3,8,1570,2464900,140,19600,98052,2120,2856,6,539000.0
4,3.0,3400,11560000,292723,2.0,0,0,3,10,3400,11560000,0,0,98045,1760,69696,8,688000.0
3,1.5,1270,1612900,5112,1.0,0,0,3,7,1270,1612900,0,0,98115,1580,5080,5,465000.0
3,1.75,2960,8761600,12420,1.0,0,2,4,8,1480,2190400,1480,2190400,98116,2700,9106,6,936000.0
4,2.5,3040,9241600,9606,2.0,0,0,3,7,3040,9241600,0,0,98053,1690,3849,12,620000.0
3,1.75,1430,2044900,9750,1.0,0,0,5,7,1430,2044900,0,0,98133,1630,9282,10,429950.0
3,2.5,1520,2310400,4170,2.0,0,0,3,7,1520,2310400,0,0,98038,1560,4237,7,296475.0
4,2.0,1820,3312400,9450,1.0,0,0,3,7,1100,1210000,720,518400,98155,1540,9450,4,330000.0
3,2.25,1800,3240000,11200,1.0,0,0,3,8,1270,1612900,530,280900,98052,1940,11250,7,445000.0
4,3.25,2720,7398400,4000,2.0,0,1,3,10,2070,4284900,650,422500,98118,1450,4000,8,846000.0
