sqft_living,grade,sqft_above,bathrooms,quartier,view,sqft_basement,bedrooms,waterfront,floors
2030,7,2030,2.5,0,0,0,3,0,2.0
1100,7,1100,1.5,0,0,0,4,0,1.0
1330,7,1330,1.0,0,0,0,3,0,1.0
1330,8,1060,2.25,0,0,270,2,0,2.0
1140,5,1140,1.0,0,0,0,2,0,1.0
2730,8,1410,2.0,0,0,1320,4,0,1.0
2490,9,2150,2.5,0,0,340,4,0,2.0
1370,7,1370,1.75,0,0,0,3,0,1.0
2480,8,2480,2.5,0,2,0,4,0,2.0
2590,9,2240,3.0,0,2,350,4,0,2.0
1470,8,1470,1.75,0,0,0,3,0,1.0
1980,8,1980,2.5,0,0,0,3,0,2.0
2701,9,2701,2.5,0,0,0,4,0,2.0
1140,6,840,1.0,0,0,300,3,0,1.0
4280,10,4280,4.5,0,0,0,5,0,2.0
1790,7,1490,1.75,0,0,300,4,0,1.0
2650,8,1680,2.5,0,0,970,4,0,1.0
2230,8,2230,2.5,0,0,0,3,0,1.0
2240,7,1380,2.75,0,0,860,4,0,2.0
990,7,990,1.5,0,0,0,3,0,1.0
3010,8,3010,2.5,0,0,0,6,0,2.0
1490,8,1350,1.75,0,0,140,4,0,1.0
2220,8,2220,2.5,0,0,0,3,0,2.0
3680,9,2340,3.25,0,0,1340,3,0,2.0
2260,9,1690,2.25,0,0,570,3,0,1.0
1780,7,1780,1.75,0,0,0,4,0,1.0
2290,8,2290,2.5,0,0,0,4,0,2.0
1820,7,1220,2.0,0,0,600,4,0,1.0
1270,6,650,1.0,0,0,620,3,0,1.0
2170,8,2170,2.5,0,0,0,2,0,1.0
2890,9,2890,2.75,1,0,0,4,0,2.0
3170,10,2360,2.5,0,0,810,3,0,2.0
2720,8,1790,3.0,0,0,930,4,0,1.5
1760,8,1760,2.5,0,0,0,3,0,2.0
2840,8,1420,2.5,0,2,1420,4,0,1.0
1010,7,860,1.0,0,0,150,3,0,1.0
1840,8,1840,2.5,0,0,0,4,0,2.0
2130,9,2130,2.25,1,0,0,4,0,2.0
2100,7,2100,1.75,0,0,0,3,0,1.0
1260,8,1260,2.5,0,0,0,2,0,3.0
1640,7,1640,1.5,0,0,0,3,0,2.0
1876,9,1876,3.25,0,0,0,3,0,3.0
3140,7,1940,2.0,0,1,1200,4,0,1.0
1280,6,1280,1.0,0,0,0,2,0,1.5
2200,7,1440,1.5,1,0,760,3,0,2.0
1990,7,1870,1.75,0,0,120,4,0,2.0
2840,8,2240,2.25,1,0,600,4,0,1.0
1790,8,1790,2.5,0,0,0,3,0,2.0
2330,10,2330,2.5,0,2,0,3,0,1.0
1750,7,1180,2.5,0,0,570,3,0,1.0
1490,7,1490,1.75,0,0,0,3,0,1.0
1490,6,970,1.75,0,0,520,4,0,1.0
1010,7,1010,1.0,0,0,0,3,0,1.0
1520,7,1520,2.5,0,0,0,3,0,2.0
1340,7,1080,1.0,0,0,260,3,0,1.0
7880,13,7880,4.75,0,2,0,5,0,2.0
1290,7,1290,1.75,0,0,0,3,0,1.0
2701,7,2701,2.5,0,0,0,4,0,2.0
1130,6,1130,1.0,0,0,0,2,0,1.0
2150,7,1240,2.5,0,0,910,4,0,1.0
3120,9,3120,2.5,0,0,0,3,0,2.0
2259,7,1491,1.75,0,3,768,3,0,1.5
1230,6,1230,1.0,0,0,0,3,0,1.0
1670,7,1670,2.5,0,0,0,3,0,2.0
2400,7,2400,2.5,0,0,0,5,0,2.0
2820,7,1540,1.75,0,0,1280,3,0,1.0
1890,8,1890,1.75,1,0,0,2,0,2.0
1530,7,1010,2.5,0,0,520,3,0,1.5
2180,8,2180,2.5,0,0,0,3,0,2.0
1060,7,1060,1.5,0,0,0,3,0,1.0
1690,8,1150,2.5,0,0,540,3,0,2.0
2780,9,2780,2.5,0,0,0,3,0,1.0
2260,8,2260,2.75,0,0,0,4,0,1.0
2450,8,2450,2.5,0,0,0,4,0,2.0
2850,7,2040,3.5,0,0,810,4,0,1.5
2280,9,2280,2.0,0,0,0,2,0,2.0
3760,11,1910,4.0,1,3,1850,5,0,1.0
2320,8,2320,2.25,0,4,0,2,1,2.0
1410,7,1410,1.5,0,0,0,3,0,1.0
1850,7,1150,2.0,0,0,700,3,0,1.0
2910,9,2910,3.5,0,0,0,4,0,2.0
2080,8,2080,2.5,0,0,0,4,0,1.0
1422,7,1422,2.25,0,0,0,3,0,2.0
1400,7,1400,1.75,0,0,0,4,0,1.5
2990,8,2990,2.5,0,0,0,4,0,2.0
1580,8,1010,2.5,1,0,570,3,0,2.0
2340,8,1670,2.5,0,0,670,5,0,1.0
3530,9,3530,2.5,0,0,0,4,0,2.0
1100,7,1100,1.0,0,0,0,3,0,1.0
2240,8,2240,2.5,0,0,0,4,0,2.0
1990,9,1990,2.0,0,0,0,4,0,2.0
4570,11,4570,3.5,0,0,0,4,0,2.0
1690,7,1690,2.5,0,0,0,3,0,2.0
2710,8,2040,3.5,0,0,670,4,0,2.0
2160,7,2160,2.5,0,0,0,3,0,1.0
1570,7,1570,1.5,0,0,0,3,0,1.0
1310,8,1060,3.25,0,0,250,3,0,2.0
800,6,800,1.0,0,0,0,1,0,1.0
1600,8,1600,1.75,0,2,0,3,0,1.0
2100,7,2100,2.5,0,0,0,4,0,2.0
1780,7,1780,2.5,0,0,0,3,0,2.0
2920,9,2920,2.5,0,0,0,3,0,2.0
3580,10,1840,2.75,0,0,1740,4,0,1.0
1280,6,1280,1.0,0,0,0,3,0,1.0
1060,7,940,1.0,0,0,120,2,0,1.0
2150,7,2150,1.5,0,0,0,4,0,1.0
2860,7,1800,3.25,0,0,1060,5,0,1.0
2180,8,2180,2.5,0,0,0,4,0,2.0
2130,8,1290,2.5,0,0,840,4,0,1.0
1140,7,620,1.75,0,0,520,3,0,1.0
1970,7,1970,2.5,0,0,0,4,0,2.0
1660,7,1240,1.75,0,0,420,3,0,1.0
1220,7,1220,1.5,0,0,0,3,0,1.0
1140,7,1140,1.0,0,0,0,2,0,1.0
2760,8,2760,2.5,1,0,0,4,0,2.0
790,6,790,1.0,0,0,0,2,0,1.0
2600,8,2600,2.5,0,0,0,3,0,2.0
3060,8,1530,2.5,0,0,1530,6,0,1.0
3560,8,3560,2.5,0,0,0,4,0,3.0
1830,8,1830,2.25,0,0,0,3,0,2.0
1040,6,1040,1.0,0,0,0,3,0,1.0
1920,7,1920,3.0,0,0,0,4,0,1.0
1233,7,963,2.5,0,0,270,2,0,2.0
1150,7,1150,2.25,0,0,0,2,0,2.0
1260,7,1040,3.0,0,0,220,3,0,2.0
1660,8,1660,1.75,0,0,0,4,0,1.0
3810,10,3810,2.75,1,0,0,5,0,2.0
2240,7,2240,2.25,0,0,0,5,0,2.0
2190,8,2190,2.5,0,0,0,4,0,2.0
1180,7,1180,1.0,0,0,0,2,0,1.0
1510,6,1250,2.0,0,0,260,2,0,1.0
1620,8,1100,2.5,1,0,520,3,0,2.0
1350,7,1350,1.75,0,0,0,3,0,1.0
1830,8,1830,2.75,0,0,0,4,0,2.0
1870,8,1230,2.0,0,0,640,3,0,1.0
2630,9,1700,2.5,0,0,930,4,0,1.0
1180,6,1180,1.0,0,2,0,1,0,1.0
3050,8,1650,3.25,0,4,1400,3,1,1.0
2410,7,1600,1.75,0,0,810,4,0,1.0
5080,11,5080,3.25,1,0,0,4,0,2.0
1390,6,860,1.75,0,0,530,3,0,1.0
3730,10,3730,2.5,0,0,0,4,0,2.0
1280,7,1280,2.0,0,0,0,3,0,1.0
3190,9,1940,2.75,1,3,1250,4,0,1.0
950,7,780,1.0,0,0,170,3,0,1.0
3230,8,2000,3.0,0,0,1230,5,0,1.5
1600,6,1600,1.5,0,0,0,4,0,1.5
1570,7,1570,1.75,0,0,0,3,0,2.0
3610,8,3610,3.0,0,0,0,5,0,2.0
1540,7,1540,2.0,0,0,0,4,0,1.0
1560,7,1260,2.0,0,0,300,3,0,1.0
2100,8,2100,2.5,0,2,0,4,0,1.0
1500,7,1060,2.0,0,0,440,3,0,1.0
2180,8,1660,2.25,1,0,520,3,0,1.0
3370,8,1920,2.75,0,3,1450,4,0,1.0
1040,7,1040,2.5,0,0,0,3,0,3.0
1740,7,1240,1.75,0,0,500,3,0,1.0
1830,7,1230,2.0,0,0,600,3,0,1.0
2610,7,1750,2.25,0,0,860,5,0,2.0
1630,7,1630,1.75,0,0,0,4,0,1.5
2550,7,2550,2.5,0,0,0,4,0,2.0
1950,9,1950,2.5,0,0,0,3,0,2.0
1390,9,1150,4.0,0,0,240,3,0,2.0
2540,10,2540,2.5,0,0,0,3,0,2.0
1660,7,1660,2.5,0,0,0,3,0,2.0
2910,9,1850,2.5,0,0,1060,4,0,1.5
1590,7,1590,2.0,0,0,0,3,0,1.0
3270,11,3270,2.75,0,0,0,3,0,1.5
1460,7,1460,1.0,0,0,0,3,0,1.5
1450,9,1450,2.0,0,0,0,2,0,3.0
3150,7,2430,2.75,0,0,720,4,0,1.5
3300,10,3300,2.75,0,0,0,5,0,2.0
2730,10,1900,3.25,0,1,830,3,0,2.0
1610,7,1610,1.0,0,0,0,3,0,1.5
2185,9,2185,2.5,0,0,0,3,0,2.0
960,5,960,1.0,0,0,0,3,0,1.0
1300,7,1300,1.0,1,0,0,3,0,1.0
1330,8,1330,2.25,0,0,0,2,0,3.0
3450,8,2970,2.5,0,0,480,3,0,3.0
2270,8,1300,1.75,0,0,970,4,0,1.0
2490,8,1720,3.5,0,0,770,3,0,2.0
3450,9,3450,3.5,0,3,0,5,0,2.0
2430,9,2430,2.5,1,1,0,3,0,2.0
1750,7,950,2.0,0,0,800,3,0,1.0
1900,8,1720,2.0,0,2,180,5,0,1.0
1790,7,1090,1.0,0,0,700,3,0,1.5
2540,8,1340,1.75,0,0,1200,6,0,1.0
4150,11,4150,3.5,0,0,0,5,0,2.0
1400,7,700,1.75,0,0,700,3,0,1.0
3850,9,2290,3.0,1,0,1560,5,0,1.0
3010,8,3010,2.5,0,0,0,4,0,2.0
820,7,820,1.0,0,0,0,2,0,1.0
2200,8,2200,1.75,0,0,0,4,0,2.0
1200,7,1200,1.0,0,0,0,3,0,1.0
1914,8,1914,2.5,0,0,0,4,0,2.0
3450,10,3450,2.5,0,0,0,4,0,2.0
2570,7,2570,1.75,0,0,0,3,0,2.0
3180,10,3180,2.25,0,0,0,4,0,2.0
1160,7,890,1.5,0,0,270,2,0,2.0
2000,8,1430,2.0,1,0,570,3,0,1.0
1590,7,1080,1.5,0,0,510,3,0,1.0
1414,8,1414,2.5,1,0,0,2,0,2.0
1460,7,990,1.75,0,0,470,3,0,1.0
1500,7,1500,1.5,0,0,0,3,0,1.0
3490,9,3170,3.0,0,0,320,3,0,2.5
2390,9,2390,2.5,0,0,0,4,0,2.0
1460,7,850,1.75,0,0,610,2,0,1.0
2070,7,2070,2.5,0,0,0,5,0,2.0
2670,8,2670,2.5,0,0,0,4,0,2.0
1400,7,710,1.75,0,0,690,2,0,1.0
1690,7,1290,1.5,0,0,400,4,0,1.0
3000,10,2410,3.25,0,0,590,2,0,1.0
1495,8,1405,2.5,0,0,90,3,0,3.0
3580,7,3480,3.25,0,4,100,4,1,1.5
2760,8,1900,3.25,0,0,860,4,0,2.0
1880,7,1180,1.75,0,0,700,4,0,1.0
780,6,780,1.0,0,0,0,1,0,1.5
1550,6,1550,1.0,0,0,0,3,0,1.5
3260,8,1630,2.75,0,0,1630,5,0,1.0
2330,8,2330,2.25,0,0,0,4,0,2.0
2200,8,1480,2.25,0,0,720,4,0,1.0
2010,8,1440,2.25,0,0,570,4,0,1.0
1270,8,1270,2.5,0,0,0,3,0,2.0
1330,8,1330,1.75,0,0,0,3,0,1.0
1090,6,790,1.0,0,0,300,3,0,1.0
1430,7,1430,1.5,0,0,0,0,0,3.0
2320,8,2320,2.5,0,0,0,4,0,2.0
2620,9,2620,2.5,0,0,0,3,0,2.0
1860,7,1240,1.75,0,0,620,3,0,1.0
1930,8,1930,1.75,0,0,0,2,0,1.0
1540,7,1540,1.5,0,0,0,2,0,2.0
2440,9,2440,2.5,0,0,0,4,0,2.0
2240,8,2240,2.25,1,0,0,4,0,2.0
1880,8,1880,1.75,1,0,0,3,0,1.0
2040,7,1300,2.25,0,0,740,4,0,1.0
950,8,950,1.0,0,0,0,2,0,1.0
1470,7,1470,2.0,0,0,0,4,0,1.0
1060,7,1060,1.0,0,0,0,2,0,1.0
2400,9,2400,2.5,0,0,0,3,0,1.0
2630,7,1830,2.0,0,0,800,4,0,1.5
1580,7,1180,1.75,0,0,400,3,0,1.0
2600,8,1390,2.25,0,0,1210,4,0,1.0
1660,7,1660,1.5,0,0,0,3,0,1.5
3490,9,3490,2.5,0,0,0,4,0,2.0
1010,7,1010,1.0,0,0,0,3,0,1.0
1000,6,1000,1.0,0,0,0,3,0,1.0
1710,8,1710,1.75,0,0,0,4,0,1.0
3040,8,3040,2.25,0,0,0,5,0,2.0
2120,7,2120,2.75,0,0,0,3,0,1.0
2460,9,2460,2.75,0,0,0,3,0,2.0
630,7,630,1.0,0,0,0,1,0,1.0
1930,7,1430,2.0,0,0,500,4,0,1.0
1230,7,1230,2.0,0,0,0,3,0,1.0
1870,7,1870,2.5,0,0,0,3,0,2.0
960,6,820,1.0,0,0,140,3,0,1.0
1320,7,1320,1.0,1,0,0,3,0,1.0
4420,10,3410,4.25,0,0,1010,4,0,2.0
1580,7,1580,2.0,0,2,0,4,0,1.5
1190,8,1050,2.25,0,0,140,3,0,2.0
1590,7,1590,1.75,0,0,0,4,0,2.0
1200,7,1200,1.75,0,0,0,3,0,1.0
1180,7,1180,1.0,0,0,0,3,0,1.0
2060,8,2060,2.5,0,0,0,3,0,2.0
1320,7,1320,2.0,0,0,0,3,0,3.0
1760,7,1150,1.75,0,0,610,3,0,1.0
2230,9,2230,2.5,1,0,0,3,0,2.0
3910,10,2490,3.5,0,0,1420,4,0,2.0
3010,9,2000,3.75,0,0,1010,6,0,2.0
2450,8,2450,2.25,0,0,0,4,0,2.0
2540,7,1270,1.75,0,0,1270,3,0,1.0
1870,7,1270,2.0,0,0,600,3,0,1.0
2510,8,1990,3.5,0,0,520,4,0,2.0
1020,6,1020,1.75,0,0,0,2,0,1.0
2890,8,1560,2.75,0,0,1330,4,0,1.0
1820,7,1820,1.5,0,0,0,4,0,1.5
1980,9,1320,1.75,0,2,660,3,0,1.0
1390,8,1390,1.75,0,0,0,3,0,1.0
2190,8,2190,2.75,0,0,0,3,0,2.0
3400,8,2740,3.25,0,0,660,5,0,2.0
2770,7,2770,2.5,0,0,0,4,0,2.0
3070,9,3070,3.0,1,0,0,5,0,2.0
880,6,880,1.0,0,0,0,2,0,1.0
1310,7,1310,1.5,0,0,0,3,0,1.0
960,7,960,1.0,0,0,0,3,0,1.0
2640,7,2640,2.5,0,0,0,4,0,2.0
1110,7,1110,1.0,0,0,0,3,0,1.0
3230,10,2220,3.0,0,3,1010,3,0,2.0
4386,10,2356,3.25,0,0,2030,4,0,1.0
6670,12,4960,4.0,1,0,1710,5,0,2.0
2600,9,2600,2.5,0,0,0,4,0,2.0
1090,7,1090,1.0,0,0,0,3,0,1.0
2470,7,1550,2.25,0,2,920,3,0,1.0
2080,9,2080,2.5,0,0,0,4,0,2.0
1300,7,1300,2.0,0,0,0,3,0,1.0
1030,7,1030,1.0,0,0,0,3,0,1.0
1630,7,1630,1.0,0,0,0,3,0,1.0
860,7,860,1.0,0,0,0,2,0,1.0
1400,7,1200,2.5,0,0,200,3,0,1.0
1370,6,1370,1.5,0,0,0,3,0,1.0
2217,7,2217,2.5,0,0,0,3,0,2.0
3420,9,3420,3.5,0,0,0,3,0,1.5
2906,9,2906,2.5,0,0,0,4,0,2.0
1130,7,1130,1.0,0,0,0,2,0,1.0
1313,8,1313,2.0,0,0,0,2,0,1.0
1540,7,1190,1.75,0,0,350,2,0,1.0
2220,7,1380,2.0,0,0,840,4,0,1.5
3310,9,3310,3.5,0,0,0,3,0,2.0
1300,7,860,2.75,0,0,440,3,0,1.0
1830,7,1830,2.5,0,0,0,4,0,2.0
2010,8,1170,2.25,0,0,840,4,0,1.0
1810,7,1240,1.75,0,0,570,3,0,1.0
1560,7,910,2.0,0,0,650,3,0,1.0
2470,8,2470,2.5,0,0,0,4,0,3.0
1280,8,1280,2.5,0,0,0,3,0,3.0
3200,10,3200,4.0,0,0,0,4,0,2.0
2880,9,2220,3.0,0,0,660,3,0,2.0
2286,8,2286,2.5,0,0,0,4,0,2.0
1770,7,1340,2.25,0,0,430,3,0,1.0
1270,8,1270,2.0,0,0,0,3,0,3.0
1010,6,1010,1.0,0,0,0,3,0,1.5
1392,7,1392,0.75,0,0,0,2,0,1.5
3630,10,3630,3.5,0,0,0,4,0,2.0
1510,7,1510,1.5,0,0,0,3,0,1.0
1910,7,1010,1.0,0,0,900,3,0,1.0
890,7,890,1.0,0,0,0,2,0,1.0
1800,9,900,1.0,0,2,900,3,0,1.0
1750,7,1330,2.5,0,0,420,3,0,1.0
1290,7,1290,1.0,0,0,0,3,0,1.0
1130,7,1130,1.0,0,0,0,2,0,1.0
2330,8,2330,2.5,0,0,0,4,0,2.0
2050,8,1370,3.25,1,0,680,4,0,2.0
1860,7,1860,1.5,0,1,0,3,0,2.0
1480,8,1480,2.5,0,0,0,3,0,3.0
820,6,820,1.0,0,2,0,2,0,1.0
1620,7,1620,1.5,0,0,0,3,0,2.0
1400,6,1400,1.75,0,0,0,3,0,2.0
1960,8,1960,2.25,0,0,0,3,0,2.0
2740,9,2740,4.0,0,0,0,4,0,2.0
1580,7,1200,2.25,0,0,380,3,0,1.0
1820,7,1820,1.75,0,0,0,4,0,2.5
2420,8,2420,2.5,0,0,0,4,0,2.0
1470,7,1470,1.0,0,0,0,3,0,1.0
1270,7,1270,1.5,0,0,0,2,0,1.0
2100,8,2100,2.25,0,0,0,4,0,2.0
1690,8,1410,2.5,0,0,280,3,0,2.0
1390,7,1390,1.5,0,0,0,3,0,1.0
2270,7,2270,2.0,0,0,0,4,0,1.0
3150,8,1810,2.75,0,3,1340,4,0,1.0
2120,7,2120,2.5,0,0,0,4,0,2.0
2510,9,2510,2.0,0,0,0,4,0,1.0
3080,9,3080,2.5,0,0,0,4,0,2.0
1350,7,1110,2.0,0,0,240,3,0,1.0
2180,8,2180,2.5,0,0,0,3,0,2.0
1530,8,1530,1.5,1,0,0,3,0,1.0
3200,9,3200,3.5,0,0,0,4,0,2.0
1230,7,1230,2.5,0,0,0,3,0,1.0
1750,7,1750,1.0,0,0,0,4,0,1.0
1690,7,1140,2.5,0,0,550,4,0,1.5
3860,8,2300,2.5,0,3,1560,5,0,1.0
1240,7,1240,0.75,0,0,0,3,0,1.0
1530,8,1530,2.0,1,0,0,3,0,1.0
1430,6,1430,2.0,0,0,0,5,0,1.5
2100,7,1720,1.75,0,0,380,4,0,1.5
1100,6,1100,2.0,0,0,0,3,0,1.0
2420,8,2200,1.5,0,0,220,3,0,2.0
3290,9,3290,2.5,0,0,0,4,0,2.0
1720,8,1720,2.5,0,0,0,2,0,2.0
1810,8,1230,1.75,0,0,580,3,0,1.0
2560,8,1690,2.5,1,0,870,2,0,2.0
1420,7,1420,2.0,0,0,0,4,0,1.0
1890,8,1890,1.75,0,0,0,3,0,1.0
2530,7,2530,3.0,0,0,0,4,0,2.0
1580,6,1580,1.5,0,0,0,3,0,1.0
2060,8,2060,2.25,0,0,0,3,0,2.0
2110,7,1460,1.0,0,0,650,2,0,1.5
2450,8,2450,2.5,0,0,0,4,0,2.0
1620,7,1620,2.0,0,0,0,3,0,1.0
4490,11,3800,4.5,1,2,690,4,0,2.0
1290,7,1290,1.0,0,0,0,2,0,2.0
2670,8,2320,1.5,0,0,350,7,0,1.5
1930,8,1260,2.0,0,0,670,3,0,1.0
2166,8,2166,2.75,0,0,0,5,0,2.0
2680,9,1590,2.5,0,4,1090,4,1,1.0
1730,8,1730,2.0,0,0,0,4,0,2.0
1560,8,1320,2.0,0,0,240,4,0,1.0
1480,8,1480,1.75,0,0,0,3,0,1.0
4600,9,2300,2.5,0,3,2300,5,0,1.0
1660,9,1660,2.5,0,0,0,3,0,3.0
1500,8,1150,3.25,0,0,350,3,0,2.0
1270,7,1270,2.0,0,0,0,3,0,1.0
2160,7,1760,2.25,0,0,400,3,0,1.5
1220,7,1220,1.5,0,0,0,3,0,1.5
1200,6,1200,1.0,0,0,0,3,0,1.0
1540,8,1540,2.0,0,0,0,3,0,1.0
1230,7,1230,1.75,0,0,0,3,0,1.0
2140,8,1680,2.0,0,0,460,3,0,2.0
1860,7,1200,1.5,0,0,660,3,0,1.0
700,5,700,1.0,0,0,0,2,0,1.0
1860,7,1400,2.25,0,0,460,4,0,1.0
800,5,800,1.0,0,0,0,2,0,1.0
1810,7,1130,1.0,0,0,680,3,0,1.0
2720,9,2720,1.75,0,0,0,3,0,1.5
1590,8,1590,3.5,0,0,0,3,0,3.0
2310,7,2310,1.5,0,0,0,4,0,2.0
2730,9,2730,2.5,0,0,0,2,0,2.0
2300,8,1360,2.5,0,0,940,4,0,1.0
1740,8,1740,2.5,0,0,0,3,0,3.0
1180,7,1180,1.0,1,0,0,3,0,1.5
2360,7,2360,2.5,0,0,0,3,0,2.0
1413,8,1413,2.25,0,0,0,3,0,2.0
1630,8,1630,2.5,0,0,0,3,0,3.0
1610,8,1610,2.5,0,0,0,3,0,2.0
1410,9,1410,2.25,0,0,0,3,0,3.0
720,6,720,1.0,0,0,0,2,0,1.0
1980,7,1290,2.25,0,0,690,3,0,1.0
5100,10,3640,3.75,0,0,1460,7,0,2.0
3250,9,3250,2.25,1,0,0,4,0,2.0
1610,7,1070,1.75,1,0,540,3,0,1.0
1890,7,1890,2.5,0,0,0,4,0,2.0
2520,9,2520,2.5,0,0,0,4,0,2.0
2240,7,2240,3.0,0,0,0,4,0,2.0
3210,9,3210,2.75,0,0,0,5,0,2.0
1760,7,1190,2.25,0,0,570,3,0,1.0
1010,6,1010,1.0,1,0,0,3,0,1.0
4070,11,4070,3.5,1,0,0,3,0,2.0
2000,7,2000,2.5,0,0,0,4,0,2.0
910,7,910,1.0,0,2,0,3,0,1.0
2519,8,2519,1.75,0,0,0,3,0,2.0
2420,7,2420,2.75,0,0,0,4,0,1.5
2130,7,1330,2.75,0,0,800,4,0,1.0
1830,7,1610,1.75,0,0,220,5,0,1.5
2700,8,2700,3.5,0,0,0,4,0,1.5
1070,7,1070,1.0,0,0,0,3,0,1.0
760,6,760,1.0,0,0,0,2,0,1.0
910,7,910,1.0,0,0,0,3,0,1.0
1520,7,1520,2.25,0,0,0,3,0,2.0
2290,7,1400,2.75,0,0,890,3,0,1.0
2850,9,2850,1.75,0,0,0,5,0,1.0
1500,7,1120,1.0,0,0,380,3,0,1.0
1320,7,1320,1.0,0,0,0,3,0,1.0
1410,7,960,2.5,0,0,450,3,0,2.0
2960,9,2960,3.5,0,0,0,4,0,2.0
1730,7,1730,1.5,0,0,0,4,0,1.0
1820,8,1340,2.25,0,0,480,4,0,1.0
2630,8,2630,2.5,0,0,0,3,0,2.0
1940,8,1940,2.5,0,0,0,3,0,2.0
2230,7,2230,2.5,0,0,0,3,0,2.0
2280,7,1150,2.25,0,1,1130,3,0,1.0
2720,7,1580,1.75,0,0,1140,3,0,1.5
4770,12,4770,4.0,1,0,0,5,0,2.0
1000,5,1000,1.0,0,4,0,2,0,1.0
1220,7,860,1.75,0,0,360,2,0,1.0
1590,7,1590,1.5,0,0,0,3,0,1.5
1960,7,1020,1.5,1,0,940,3,0,1.0
1460,8,1000,1.75,0,0,460,2,0,2.0
1990,7,1230,2.0,1,0,760,3,0,1.5
2020,8,2020,2.5,0,0,0,4,0,2.0
2440,8,2440,2.0,1,0,0,5,0,2.0
1010,6,1010,2.0,1,0,0,3,0,1.0
2410,8,2410,2.5,0,0,0,3,0,2.0
3250,9,3250,2.5,0,2,0,4,0,1.0
1430,7,1430,2.0,0,0,0,3,0,1.0
1120,7,1000,1.5,0,0,120,2,0,2.0
1920,8,1320,2.75,0,0,600,3,0,1.0
2020,7,1220,3.0,0,0,800,5,0,1.0
1120,7,1120,1.0,0,0,0,3,0,1.0
2460,8,2460,2.25,0,0,0,4,0,1.0
1980,7,1220,3.0,0,0,760,5,0,1.0
2360,7,1440,2.5,0,0,920,4,0,1.0
780,6,780,1.0,0,0,0,2,0,1.0
5710,11,5710,4.25,0,0,0,4,0,2.0
1740,7,950,1.0,0,0,790,2,0,1.0
2670,8,2670,1.5,0,0,0,4,0,2.0
1130,7,1130,1.0,0,0,0,3,0,1.0
3510,10,2700,3.5,0,0,810,5,0,2.0
1880,7,940,1.75,0,0,940,2,0,1.0
1650,7,1650,1.75,0,0,0,3,0,1.0
2846,8,1976,2.5,0,0,870,4,0,1.5
2400,7,1440,3.0,0,0,960,3,0,1.0
1870,7,1060,2.0,0,0,810,3,0,1.0
1420,7,1420,1.75,0,0,0,4,0,1.5
2920,10,2920,2.5,0,0,0,4,0,2.0
1530,7,830,1.75,0,1,700,2,0,1.0
3810,9,3810,3.0,0,0,0,4,0,2.0
890,6,890,1.0,0,0,0,2,0,1.0
1500,7,1190,1.0,0,0,310,2,0,1.0
1420,7,1420,1.75,0,0,0,3,0,1.0
1410,7,1410,2.0,0,0,0,3,0,1.0
3510,10,3510,2.75,0,0,0,3,0,2.0
3340,9,3340,2.75,0,0,0,4,0,2.0
2190,7,2190,2.25,0,0,0,4,0,2.0
3810,10,3810,4.5,0,0,0,5,0,2.0
1670,7,1670,1.75,0,0,0,3,0,1.0
2110,6,1220,2.0,0,0,890,3,0,1.5
2060,8,2060,2.5,0,0,0,3,0,2.0
3090,9,3090,2.5,0,0,0,4,0,2.0
2320,9,2320,2.5,0,2,0,3,0,2.0
3500,7,3500,4.5,0,0,0,6,0,2.0
2380,8,2380,2.5,0,0,0,3,0,2.0
1010,7,1010,1.0,0,0,0,3,0,1.0
1670,8,1670,2.25,0,0,0,3,0,3.0
4490,12,4490,3.5,0,4,0,3,1,2.0
1500,8,1500,2.0,0,3,0,2,0,3.0
1590,7,1190,1.0,0,0,400,5,0,1.5
1960,6,980,2.0,0,3,980,3,0,1.0
1930,8,1930,2.5,0,0,0,3,0,2.0
1170,7,1170,1.5,0,0,0,3,0,1.0
2680,8,2680,3.0,0,0,0,3,0,1.0
1470,7,1470,2.0,0,0,0,3,0,1.0
4240,10,3500,3.5,1,0,740,3,0,2.0
2460,7,1230,1.75,1,0,1230,3,0,1.0
2060,6,2060,2.5,0,0,0,4,0,2.0
2120,8,2120,4.5,1,4,0,5,1,2.0
2550,7,1850,2.5,0,0,700,3,0,1.5
1530,7,1530,1.0,0,0,0,3,0,1.0
2830,8,2830,2.25,1,0,0,5,0,2.0
2030,8,1630,1.75,0,0,400,3,0,1.0
2930,9,2310,2.75,1,0,620,4,0,1.0
1640,7,840,1.75,0,0,800,2,0,1.0
1920,8,1460,2.25,1,2,460,3,0,1.0
2040,8,1260,2.75,1,0,780,4,0,1.0
1960,8,1960,2.5,0,0,0,3,0,2.0
3560,7,3560,4.5,0,0,0,6,0,2.0
2720,8,2100,3.5,0,0,620,4,0,2.0
1030,7,765,1.75,0,0,265,2,0,2.0
3550,10,2180,3.0,0,0,1370,4,0,1.5
4560,12,4560,3.5,0,2,0,3,0,2.0
3400,9,3400,3.5,0,0,0,4,0,2.0
1480,8,1480,2.25,0,0,0,3,0,3.0
1590,7,1590,1.75,0,0,0,3,0,1.0
2330,8,2330,2.5,0,0,0,4,0,2.0
1040,7,1040,1.5,0,0,0,3,0,1.0
1900,7,1170,2.0,0,0,730,6,0,1.0
2070,8,2070,2.5,0,0,0,4,0,2.0
1270,7,1270,1.0,0,0,0,3,0,1.0
920,7,920,1.0,0,0,0,3,0,1.0
2180,6,1280,1.5,0,0,900,4,0,1.0
1820,7,1820,2.5,0,0,0,4,0,2.0
